Job_name Submit Runtime Nodes Comment Perc mod_rhvd mod_rd mod_bin mod_cmc def_cost_rhvd def_cost_rd def_cost_bin def_cost_cmc ja_cost_rhvd ja_cost_rd ja_cost_bin ja_cost_cmc def_nh rhvd_nh rd_nh bin_nh cmc_nh improv_rhvd improv_rd improv_bin improv_cmc improv_cost_rhvd improv_cost_rd improv_cost_bin improv_cost_cmc improv_nh_rhvd improv_nh_rd improv_nh_bin improv_nh_cmc
1725025 1546367972.0 21284.0 512.0 1.0 90.0 21284.0 21284.0 21284.0 21284.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 3027.0577777777776 3027.0577777777776 3027.0577777777776 3027.0577777777776 3027.0577777777776 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725040 1546370643.0 3868.0 512.0 1.0 90.0 3868.0 3868.0 3868.0 3868.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 550.1155555555556 550.1155555555556 550.1155555555556 550.1155555555556 550.1155555555556 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725045 1546371550.0 1198.0 4096.0 1.0 90.0 730.0 620.0 1011.0 893.0 6228.179688 106.460686 58.370789 72.7977581 3523.776367 49.376343 48.220791 48.56745659999999 1363.0577777777778 830.5777777777778 705.4222222222222 1150.2933333333333 1016.0355555555556 39.065108514190314 48.24707846410684 15.609348914858098 25.459098497495827 43.42205036586606 53.620115692284756 17.38883125256368 33.28440618558005 39.065108514190314 48.24707846410685 15.609348914858103 25.45909849749583
1725046 1546371904.0 3653.0 8192.0 1.0 90.0 2111.0 1870.0 3001.0 2662.0 13298.0 132.20224 74.0 91.46067199999999 7059.11084 60.487453 59.331902 59.6785673 8312.604444444445 4803.697777777777 4255.288888888889 6828.942222222222 6057.528888888889 42.21188064604435 48.809197919518205 17.848343826991513 27.128387626608266 46.91599608963754 54.246272226552286 19.821754054054054 34.74947647443482 42.21188064604436 48.8091979195182 17.848343826991524 27.128387626608273
1725052 1546372643.0 21657.0 2048.0 1.0 50.0 16832.0 16352.0 19974.0 18888.0 3085.685547 73.19101 44.202248 52.898876599999994 1710.666748 37.333336 37.333336 37.333336 12320.426666666666 9575.537777777778 9302.471111111112 11362.986666666666 10745.173333333334 22.279170706930785 24.495544165858615 7.771159440365702 12.785704391189915 44.56120943162327 48.991910345273276 15.539734540198035 29.425087261682968 22.279170706930785 24.495544165858604 7.7711594403657065 12.785704391189908
1725060 1546372988.0 5444.0 8192.0 1.0 70.0 3656.0 3377.0 4689.0 4295.0 13298.0 132.20224 74.0 91.46067199999999 7059.11084 60.487453 59.331902 59.6785673 12388.124444444444 8319.431111111111 7684.551111111111 10670.08 9773.511111111111 32.8434974283615 37.968405584129314 13.868479059515062 21.105804555473917 46.91599608963754 54.246272226552286 19.821754054054054 34.74947647443482 32.843497428361495 37.968405584129314 13.868479059515058 21.105804555473913
1725063 1546373167.0 3658.0 512.0 1.0 30.0 3658.0 3658.0 3658.0 3658.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 520.2488888888889 520.2488888888889 520.2488888888889 520.2488888888889 520.2488888888889 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725067 1546373741.0 1043.0 1024.0 0.0 10.0 1043.0 1043.0 1043.0 1043.0 510.0 16.0 16.0 16.0 510.0 16.0 16.0 16.0 296.67555555555555 296.67555555555555 296.67555555555555 296.67555555555555 296.67555555555555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725074 1546375029.0 3659.0 512.0 1.0 70.0 3659.0 3659.0 3659.0 3659.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 520.3911111111111 520.3911111111111 520.3911111111111 520.3911111111111 520.3911111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725093 1546379182.0 3636.0 512.0 1.0 50.0 3636.0 3636.0 3636.0 3636.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 517.12 517.12 517.12 517.12 517.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725095 1546379240.0 3649.0 512.0 1.0 90.0 3649.0 3649.0 3649.0 3649.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 518.9688888888888 518.9688888888888 518.9688888888888 518.9688888888888 518.9688888888888 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725097 1546379433.0 9045.0 2048.0 1.0 90.0 5417.0 5057.0 7780.0 6963.0 3085.685547 73.19101 44.202248 52.898876599999994 1710.666748 37.333336 37.333336 37.333336 5145.6 3081.6711111111113 2876.871111111111 4425.955555555555 3961.173333333333 40.110558319513544 44.090657822001106 13.98562741846324 23.018242122719734 44.56120943162327 48.991910345273276 15.539734540198035 29.425087261682968 40.110558319513544 44.09065782200111 13.98562741846325 23.01824212271974
1725099 1546379658.0 233.0 512.0 1.0 90.0 233.0 233.0 233.0 233.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 33.13777777777778 33.13777777777778 33.13777777777778 33.13777777777778 33.13777777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725100 1546379662.0 243.0 512.0 1.0 30.0 243.0 243.0 243.0 243.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 34.56 34.56 34.56 34.56 34.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725101 1546379664.0 247.0 512.0 1.0 90.0 247.0 247.0 247.0 247.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 35.12888888888889 35.12888888888889 35.12888888888889 35.12888888888889 35.12888888888889 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725117 1546382025.0 21344.0 2048.0 1.0 30.0 18491.0 18207.0 20349.0 19706.0 3085.685547 73.19101 44.202248 52.898876599999994 1710.666748 37.333336 37.333336 37.333336 12142.364444444445 10519.324444444444 10357.76 11576.32 11210.524444444445 13.36675412293853 14.697338830584707 4.6617316341829085 7.674287856071964 44.56120943162327 48.991910345273276 15.539734540198035 29.425087261682968 13.366754122938538 14.69733883058471 4.661731634182918 7.674287856071965
1725118 1546382163.0 8713.0 2048.0 0.0 10.0 8648.0 8778.0 9249.0 9108.0 1890.797852 41.584267 22.191011 28.0089878 1750.572998 44.707863 35.831459 38.4943802 4956.728888888889 4919.751111111111 4993.706666666667 5261.653333333334 5181.44 0.7460117066452427 -0.7460117066452427 -6.151727304028463 -4.533455755767244 7.416173751819972 -7.5114850527484505 -61.46834860295461 -37.43581337130649 0.7460117066452493 -0.7460117066452493 -6.151727304028471 -4.533455755767237
1725125 1546383392.0 3645.0 512.0 1.0 30.0 3645.0 3645.0 3645.0 3645.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 518.4 518.4 518.4 518.4 518.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725136 1546384060.0 3637.0 512.0 1.0 30.0 3637.0 3637.0 3637.0 3637.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 517.2622222222222 517.2622222222222 517.2622222222222 517.2622222222222 517.2622222222222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725145 1546385326.0 2306.0 2048.0 1.0 50.0 1792.0 1741.0 2127.0 2011.0 3085.685547 73.19101 44.202248 52.898876599999994 1710.666748 37.333336 37.333336 37.333336 1311.8577777777778 1019.4488888888889 990.4355555555555 1210.0266666666666 1144.0355555555554 22.289679098005205 24.501300954032956 7.762359063313096 12.792714657415438 44.56120943162327 48.991910345273276 15.539734540198035 29.425087261682968 22.289679098005205 24.50130095403296 7.762359063313097 12.792714657415445
1725158 1546387361.0 3156.0 1024.0 1.0 50.0 3156.0 3156.0 3156.0 3156.0 876.741577 27.505617 27.505617 27.505616999999997 876.741577 27.505617 27.505617 27.505616999999997 897.7066666666667 897.7066666666667 897.7066666666667 897.7066666666667 897.7066666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725160 1546387602.0 3661.0 512.0 0.0 10.0 3661.0 3661.0 3661.0 3661.0 254.0 14.0 14.0 14.0 254.0 14.0 14.0 14.0 520.6755555555555 520.6755555555555 520.6755555555555 520.6755555555555 520.6755555555555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725161 1546387687.0 2323.0 2048.0 1.0 50.0 1805.0 1754.0 2143.0 2026.0 3085.685547 73.19101 44.202248 52.898876599999994 1710.666748 37.333336 37.333336 37.333336 1321.5288888888888 1026.8444444444444 997.8311111111111 1219.128888888889 1152.568888888889 22.298751614291863 24.49418854928971 7.7486009470512265 12.785191562634525 44.56120943162327 48.991910345273276 15.539734540198035 29.425087261682968 22.29875161429186 24.494188549289706 7.748600947051217 12.78519156263451
1725166 1546388328.0 3631.0 512.0 1.0 30.0 3631.0 3631.0 3631.0 3631.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 516.4088888888889 516.4088888888889 516.4088888888889 516.4088888888889 516.4088888888889 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725172 1546389838.0 2519.0 1024.0 0.0 10.0 2519.0 2519.0 2519.0 2519.0 510.0 16.0 16.0 16.0 510.0 16.0 16.0 16.0 716.5155555555556 716.5155555555556 716.5155555555556 716.5155555555556 716.5155555555556 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725182 1546391321.0 3654.0 512.0 0.0 10.0 3654.0 3654.0 3654.0 3654.0 254.0 14.0 14.0 14.0 254.0 14.0 14.0 14.0 519.68 519.68 519.68 519.68 519.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725192 1546392540.0 3650.0 512.0 1.0 90.0 3650.0 3650.0 3650.0 3650.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 519.1111111111111 519.1111111111111 519.1111111111111 519.1111111111111 519.1111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725193 1546392639.0 4550.0 1024.0 1.0 90.0 4550.0 4550.0 4550.0 4550.0 876.741577 27.505617 27.505617 27.505616999999997 876.741577 27.505617 27.505617 27.505616999999997 1294.2222222222222 1294.2222222222222 1294.2222222222222 1294.2222222222222 1294.2222222222222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725206 1546394810.0 3117.0 1024.0 1.0 50.0 3117.0 3117.0 3117.0 3117.0 876.741577 27.505617 27.505617 27.505616999999997 876.741577 27.505617 27.505617 27.505616999999997 886.6133333333333 886.6133333333333 886.6133333333333 886.6133333333333 886.6133333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725209 1546395425.0 2510.0 1024.0 1.0 30.0 2510.0 2510.0 2510.0 2510.0 876.741577 27.505617 27.505617 27.505616999999997 876.741577 27.505617 27.505617 27.505616999999997 713.9555555555555 713.9555555555555 713.9555555555555 713.9555555555555 713.9555555555555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725210 1546395430.0 5747.0 1024.0 1.0 90.0 5747.0 5747.0 5747.0 5747.0 876.741577 27.505617 27.505617 27.505616999999997 876.741577 27.505617 27.505617 27.505616999999997 1634.7022222222222 1634.7022222222222 1634.7022222222222 1634.7022222222222 1634.7022222222222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725212 1546395532.0 3653.0 512.0 1.0 50.0 3653.0 3653.0 3653.0 3653.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 519.5377777777778 519.5377777777778 519.5377777777778 519.5377777777778 519.5377777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725219 1546396639.0 21004.0 512.0 1.0 70.0 21004.0 21004.0 21004.0 21004.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 2987.2355555555555 2987.2355555555555 2987.2355555555555 2987.2355555555555 2987.2355555555555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725220 1546396749.0 3653.0 512.0 1.0 90.0 3653.0 3653.0 3653.0 3653.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 519.5377777777778 519.5377777777778 519.5377777777778 519.5377777777778 519.5377777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725229 1546397553.0 2320.0 2048.0 0.0 10.0 2303.0 2337.0 2463.0 2425.0 1890.797852 41.584267 22.191011 28.0089878 1750.572998 44.707863 35.831459 38.4943802 1319.8222222222223 1310.151111111111 1329.4933333333333 1401.1733333333334 1379.5555555555557 0.7327586206896551 -0.7327586206896551 -6.163793103448276 -4.525862068965517 7.416173751819972 -7.5114850527484505 -61.46834860295461 -37.43581337130649 0.7327586206896664 -0.732758620689649 -6.163793103448274 -4.525862068965518
1725253 1546399117.0 16685.0 4096.0 1.0 70.0 11614.0 10422.0 14654.0 13385.0 6228.179688 106.460686 58.370789 72.7977581 3523.776367 49.376343 48.220791 48.56745659999999 18983.82222222222 13214.15111111111 11857.92 16672.995555555557 15229.155555555555 30.39256817500749 37.53670961941864 12.172610128858256 19.778243931675156 43.42205036586606 53.620115692284756 17.38883125256368 33.28440618558005 30.392568175007494 37.53670961941864 12.172610128858242 19.778243931675156
1725254 1546399163.0 673.0 512.0 1.0 90.0 673.0 673.0 673.0 673.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 95.71555555555555 95.71555555555555 95.71555555555555 95.71555555555555 95.71555555555555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725255 1546399170.0 14431.0 512.0 1.0 30.0 14431.0 14431.0 14431.0 14431.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 2052.4088888888887 2052.4088888888887 2052.4088888888887 2052.4088888888887 2052.4088888888887 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725256 1546399184.0 145.0 512.0 1.0 50.0 145.0 145.0 145.0 145.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 20.622222222222224 20.622222222222224 20.622222222222224 20.622222222222224 20.622222222222224 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725257 1546399190.0 14432.0 512.0 1.0 30.0 14432.0 14432.0 14432.0 14432.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 2052.551111111111 2052.551111111111 2052.551111111111 2052.551111111111 2052.551111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725258 1546399196.0 14427.0 512.0 1.0 50.0 14427.0 14427.0 14427.0 14427.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 2051.84 2051.84 2051.84 2051.84 2051.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725261 1546399739.0 3649.0 512.0 1.0 70.0 3649.0 3649.0 3649.0 3649.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 518.9688888888888 518.9688888888888 518.9688888888888 518.9688888888888 518.9688888888888 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725263 1546399860.0 42625.0 8192.0 1.0 70.0 28626.0 26439.0 36711.0 33629.0 13298.0 132.20224 74.0 91.46067199999999 7059.11084 60.487453 59.331902 59.6785673 96995.55555555556 65140.05333333334 60163.41333333333 83537.92 76524.65777777777 32.842228739002934 37.97302052785924 13.874486803519062 21.104985337243402 46.91599608963754 54.246272226552286 19.821754054054054 34.74947647443482 32.842228739002934 37.97302052785924 13.87448680351907 21.104985337243413
1725586 1546451405.0 3653.0 512.0 1.0 50.0 3653.0 3653.0 3653.0 3653.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 519.5377777777778 519.5377777777778 519.5377777777778 519.5377777777778 519.5377777777778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725587 1546451418.0 3657.0 512.0 0.0 10.0 3657.0 3657.0 3657.0 3657.0 254.0 14.0 14.0 14.0 254.0 14.0 14.0 14.0 520.1066666666667 520.1066666666667 520.1066666666667 520.1066666666667 520.1066666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1725594 1546451873.0 118.0 512.0 1.0 50.0 118.0 118.0 118.0 118.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 16.782222222222224 16.782222222222224 16.782222222222224 16.782222222222224 16.782222222222224 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
